YouTube ID,start seconds,label,train/test split
ZzK728trMw8,21,frog croaking,test
_-7I00cZUE0,64,"motorboat, speedboat acceleration",test
_-ZSRcrbRGI,140,"subway, metro, underground",test
_1JbWsHuATo,414,volcano explosion,test
_1vudgh5RpE,59,airplane flyby,test
_2KUAaGiFcE,2,driving snowmobile,test
_3t8P1eqyvo,30,playing bagpipes,test
_4GHOB8H3FQ,225,turkey gobbling,test
_6spzSHLoY0,30,"motorboat, speedboat acceleration",test
_6uZ1HyHSQY,110,chainsawing trees,test
_AhsSM_70wg,29,parrot talking,test
_GoMg7oF7Ww,74,train whistling,test
_GzKC_7QmUE,385,driving snowmobile,test
_HEzeeRT5_0,40,basketball bounce,test
_LJHwDw5BEk,59,roller coaster running,test
_MBO8MBhMXg,450,"bird chirping, tweeting",test
_NvCMlLCDPQ,30,printer printing,test
_Oq8cy6T4KA,91,tap dancing,test
_P96ibCmCt0,140,typing on typewriter,test
_PZZCdKz9lU,30,frog croaking,test
_QjCOK638vc,36,parrot talking,test
_QsEc34hEik,53,tap dancing,test
_S81Rj5Q73A,10,volcano explosion,test
_TIP8swMSi8,52,playing oboe,test
_WJFzZwYgoQ,0,chicken crowing,test
_WepUW63bsQ,30,playing electric guitar,test
_YKcu33kXIo,10,fireworks banging,test
_Zl_z4n_T9M,471,playing drum kit,test
__X4KaLQdJk,10,sharpen knife,test
__uEjp7_UDw,100,playing piano,test
_cb_U_z_Ct0,30,lawn mowing,test
_dvVfWzJlDM,100,chainsawing trees,test
_fTONy_pqik,30,dog barking,test
_j62xxyQbzo,84,skiing,test
_mB-DrTf79o,130,lawn mowing,test
_qJTgi-q4s0,30,printer printing,test
_r--eecSZRk,24,airplane flyby,test
_sP0THXrjPc,23,woodpecker pecking tree,test
_xXjtC5N1-Q,30,"rowboat, canoe, kayak rowing",test
a1THgU6-Wj0,440,tractor digging,test
a23NBJ73THw,45,tractor digging,test
a3Eo6htO4t8,314,playing drum kit,test
a4HgsaaMErU,0,driving motorcycle,test
a4z3zx-FtZU,0,frog croaking,test
a6LS3EVuut4,83,tractor digging,test
aAnCOKxPgaA,140,machine gun shooting,test
aCUZuMblJPg,80,playing electric guitar,test
aCt1gdSARiU,30,basketball bounce,test
aE2MuxwZJSo,30,playing bagpipes,test
aEuT4gYoOzg,20,woodpecker pecking tree,test
aJBG1VNtqNg,30,"pigeon, dove cooing",test
aKdPOb-VW7g,437,"electric shaver, electric razor shaving",test
aMDAoaCyB1c,73,roller coaster running,test
aNmPy_PCO1I,80,cattle mooing,test
aOGvHTXY2Us,849,playing oboe,test
aP0nFHftn9A,70,typing on typewriter,test
aSDoEYTHGUA,30,"pigeon, dove cooing",test
aSJKZRwMsxE,50,female singing,test
aU8dxXh2yqk,390,chicken crowing,test
aWgRtDIA2U4,29,turkey gobbling,test
aWhDSs4bqyE,57,playing squash,test
aWhDSs4bqyE,95,playing squash,test
aX9Pzv-Y31Q,20,goose honking,test
aYvjZSYmkT8,0,basketball bounce,test
aZ3FpqWTJjQ,160,"subway, metro, underground",test
aZfszZqR7i4,120,"subway, metro, underground",test
a_HzXa0YVIo,170,"rowboat, canoe, kayak rowing",test
a_ruWnMK1MA,350,"bird chirping, tweeting",test
a_xgmS6wZKo,0,police car (siren),test
ad5pojL884w,45,skiing,test
adnbNvLOI48,306,skiing,test
agCKgxkObDc,375,playing oboe,test
alMbWx4lVL4,30,playing accordion,test
alYGQZPX7vc,30,playing piano,test
amHGECYhLoY,55,"electric shaver, electric razor shaving",test
an2mZpaPTpA,410,chainsawing trees,test
aosi9ropfEk,30,printer printing,test
aqai2CWfKrs,45,volcano explosion,test
aqhhfkXKJ1o,10,playing electric guitar,test
aridgcppt0g,38,playing oboe,test
avPEH7IukYc,30,playing tympani,test
avhgeclEu8k,50,driving motorcycle,test
awQP-69K3rY,420,"bird chirping, tweeting",test
awfbE0KxEjE,380,airplane flyby,test
b2kGVB2Pz0Y,249,parrot talking,test
b6867WvTgOk,80,driving motorcycle,test
bA8mt0JI0Ko,30,police car (siren),test
bC1qDfkRyEs,87,sharpen knife,test
bDhHoUJ76f4,55,hail,test
bG7GnOHpnj8,30,basketball bounce,test
bHYb3-Qpmcc,20,helicopter,test
bKzyLIonf0c,30,"motorboat, speedboat acceleration",test
bL_ESa12QYg,42,playing tympani,test
bO9-u7AH8B8,30,cattle mooing,test
bOCkO_RtPIo,300,sailing,test
bOtUES6eNxs,10,machine gun shooting,test
bSpAlQLisrI,30,"pigeon, dove cooing",test
bV8qnp-Vos8,330,baby laughter,test
bZOJYhzt5_U,240,playing oboe,test
bZadyuv2utE,80,cat purring,test
b_kvMCmoZw0,30,"rowboat, canoe, kayak rowing",test
ba43-gH05H4,40,"motorboat, speedboat acceleration",test
betIn2CIoDw,0,basketball bounce,test
bf_I0tRLfh4,30,playing trombone,test
bhA-HX-Z8h8,200,"subway, metro, underground",test
bizmBpWUwFk,130,"electric shaver, electric razor shaving",test
bjSuO7h7YTQ,41,missile launch,test
bkH3khklMuk,110,airplane flyby,test
bpxK2ub-qCs,30,"motorboat, speedboat acceleration",test
bq6C0_tAbJM,30,helicopter,test
bqvl7IbPteU,30,playing electric guitar,test
brfKKehFtmw,30,chainsawing trees,test
brpJxppIbDI,140,chicken crowing,test
bsHlyV39TG4,0,basketball bounce,test
bv9PhRwJ9Yc,0,"bird chirping, tweeting",test
c-_S5Tt-gbw,490,typing on typewriter,test
c-qYpm6h0Ew,220,driving motorcycle,test
c2q8tK3tOQk,30,goose honking,test
c40hgtfiYm0,10,typing on typewriter,test
c4r8Kd6Q1n8,8,airplane flyby,test
c7YGJfuV_2Q,140,police car (siren),test
c8j3tDbIeuk,30,printer printing,test
cCliiSDuhlI,4,woodpecker pecking tree,test
cIjZv7BPYew,9,skiing,test
cIriwVhRPVA,31,female singing,test
cNNv7S3viJk,51,airplane flyby,test
cNPwX7nKmOs,30,"rowboat, canoe, kayak rowing",test
cP6CiaQSYxE,23,driving snowmobile,test
cQaO6vpSGhk,9,volcano explosion,test
cQiVY6w90_8,260,"rowboat, canoe, kayak rowing",test
cQqDrbtd9Ec,50,sharpen knife,test
cReLETAjLHI,30,chainsawing trees,test
cTsXnOrhupA,81,train whistling,test
cVwrv5-V1gs,16,playing trombone,test
cY6KAjqmoaY,30,turkey gobbling,test
cZbAbLDhtOw,20,lawn mowing,test
cbmaM2VhdAU,30,goose honking,test
ccCzbG5FcZI,38,tractor digging,test
cdhpPQr5xnU,17,turkey gobbling,test
ch4uegReLhc,30,"bird chirping, tweeting",test
cjSTp2d8mBI,291,sea waves,test
cjSTp2d8mBI,459,sea waves,test
ck13el7VmW8,9,sea waves,test
ckzLHmauwI8,30,chainsawing trees,test
cmB8l4mQ1XQ,30,playing accordion,test
cpGLTc_21MA,320,"motorboat, speedboat acceleration",test
cq5rnI5NauM,252,missile launch,test
cqalBFm19UA,221,tractor digging,test
crS5cwurdfY,160,lawn mowing,test
cur9zG87bAQ,4,baby laughter,test
cxkCPSXyT-Y,20,turkey gobbling,test
cxw91PSTRq8,120,machine gun shooting,test
d-m8eXCpeDg,30,driving motorcycle,test
d2wSzdo88gA,340,using sewing machines,test
d2yLX6TwS_c,30,dog barking,test
d5qR0aff0Kk,30,turkey gobbling,test
d7-vdIhBo6c,11,volcano explosion,test
d8ya35A6yzk,75,airplane flyby,test
dEKMvDkP41A,15,volcano explosion,test
dEalkJ7fbY4,49,train whistling,test
dFKYXLU3hWg,98,police car (siren),test
dI3xU5LXeoE,81,train whistling,test
dIzQVYDYtKA,8,tap dancing,test
dIzQVYDYtKA,85,tap dancing,test
dLRlnhW9_Pc,70,machine gun shooting,test
dMQANiWPPME,30,sailing,test
dMzQiu2mUlE,30,playing bagpipes,test
dU5GJkZ2Ltw,44,parrot talking,test
dVYjJc2KdnY,90,frog croaking,test
dYL0n0ZJxkA,39,train whistling,test
dYQ-nXyfhho,30,playing drum kit,test
dZEigzNRtB0,30,frog croaking,test
d_5uYgIBZyo,28,civil defense siren,test
d_Hdkt1_ivo,30,"motorboat, speedboat acceleration",test
dcjbs7R1yL8,190,cattle mooing,test
deSs0MV_mJw,60,train whistling,test
dimiHRN4ro8,24,sea waves,test
dln3mKCm29o,70,playing trombone,test
doAZt2wBHI4,12,cat purring,test
doX8FjlNPf8,30,playing sitar,test
dq32VQZwRx0,2,civil defense siren,test
dsa76YLjmmw,8,skiing,test
dt9d70BGio4,19,playing squash,test
dtGl5xh6g0g,138,tractor digging,test
dxVMVOPXRUQ,69,playing oboe,test
e42ylHtkQ5M,30,typing on typewriter,test
e4Xh8ZImhUA,97,police car (siren),test
e4ttSpHfJ1Y,20,goose honking,test
e5Wu9El1mI4,156,fireworks banging,test
e6Apd0uUxkY,12,roller coaster running,test
e8OMvCTmsX0,363,playing tympani,test
eCcMwDKQLCA,40,typing on typewriter,test
eFwVC47pOig,100,playing piano,test
eIxOyj3LfJM,7,police car (siren),test
eJSpibgl0-c,30,"motorboat, speedboat acceleration",test
eMpg3l9nI2s,30,dog barking,test
eQ8CMCLS5rY,550,using sewing machines,test
eSMCZfnJ5gI,30,dog barking,test
eUZdeewHwhw,30,chicken crowing,test
eW1_7NRmh6I,150,frog croaking,test
eWGGj4duzIo,110,female singing,test
eWsnTX9zkHI,530,playing drum kit,test
e_5zLs-7iuc,51,playing oboe,test
e_ySE_yqUyg,130,"electric shaver, electric razor shaving",test
eaHpZtEfqCg,30,basketball bounce,test
eaLhdHS_3uU,130,driving motorcycle,test
eaYJfcK4R-o,30,"pigeon, dove cooing",test
eayGg2OlHOw,10,playing piano,test
edObQJBoSPU,60,helicopter,test
ee-0JGvEIng,30,driving motorcycle,test
efjoT82zC1w,1,fireworks banging,test
egq3Z_2dg7g,633,playing tympani,test
ehxbLaJSGMM,26,"bird chirping, tweeting",test
eipkKgTKAN8,40,playing bagpipes,test
ejwXH7ztxpE,135,parrot talking,test
ekhsfZpce0c,30,baby laughter,test
ekxnklqMf8c,48,missile launch,test
el4qyJFJmbI,160,basketball bounce,test
emARK6c6Snk,10,turkey gobbling,test
en7ybq9REPA,30,playing accordion,test
eoINKEFklgM,0,cattle mooing,test
eoWx7tqlCc0,260,woodpecker pecking tree,test
eozwlCm0QIo,30,"bird chirping, tweeting",test
ereEhTuBlwA,0,chainsawing trees,test
euXI2Bdq52g,192,sailing,test
evkiciK1nRc,21,playing squash,test
ew7xSiF0TlA,99,parrot talking,test
ezUkPETm6cs,30,driving motorcycle,test
f1Z-HuZ-_ZA,30,dog barking,test
f21nIJCYy1s,0,playing bagpipes,test
f3-rB-w9e1Y,20,playing drum kit,test
f3iOuKzhUlQ,30,printer printing,test
f64wLONhecI,66,sea waves,test
f6Ab1-dnFVY,227,skiing,test
f724u5z_UDw,30,driving motorcycle,test
f77SKdyn-1Y,1228,sea waves,test
fA3DTxuYh2I,44,scuba diving,test
fADh7oXi16w,29,roller coaster running,test
fB7K_IM8cQo,36,missile launch,test
fE7-2gllNvE,230,using sewing machines,test
fFKL_Njts_U,371,playing drum kit,test
fFPn4nfp0YA,30,lawn mowing,test
fGLsqnEJTKk,280,"bird chirping, tweeting",test
fHCVGpMGkrA,97,cat purring,test
fLMDVMm1uV8,170,"bird chirping, tweeting",test
fMZaRGIpPIE,35,hail,test
fPV1g05NMfE,78,tap dancing,test
fQRh2QW5RX8,30,"bird chirping, tweeting",test
fSEpr4pZviU,108,airplane flyby,test
fTcSVQJ2h8g,50,police car (siren),test
fVI4zUDeZww,94,playing tympani,test
fW6NVxZZekE,100,playing piano,test
fWLjGFgL-2Q,24,sailing,test
fWVfi9pAh_4,10,"subway, metro, underground",test
fXdrKhNxjCo,30,fireworks banging,test
fZS9lPmqgl0,30,helicopter,test
fZsd2XIqeKs,0,playing trombone,test
fZyq2pM2-dI,30,playing sitar,test
fa7iZnVDrJk,0,volcano explosion,test
fbJxpi7W9ds,130,playing accordion,test
fe3dZmkaq0Q,70,tap dancing,test
feC0L9MtghM,190,playing sitar,test
feMC18447Ec,24,airplane flyby,test
ff21Bursam0,160,cattle mooing,test
fkgaF6Oj5Q4,30,playing sitar,test
fmSvZ3RR8YY,380,machine gun shooting,test
fuKUA573aPQ,40,chicken crowing,test
fw8zeOi0DiA,137,parrot talking,test
fxRqbj5xiRg,29,playing tympani,test
fzFpEjzWgSI,296,train whistling,test
fzOqjKHcx0w,229,playing tympani,test
fzjl3I47rFQ,77,hail,test
g-ZGr5uUJO8,30,helicopter,test
g1D25N2Q0fI,250,machine gun shooting,test
g27CnmPRgdI,31,woodpecker pecking tree,test
g2LJ1i7222c,30,typing on typewriter,test
g3J2VYx8zYE,60,train whistling,test
g7bhQwjUSq0,80,"bird chirping, tweeting",test
gAAaCdIv_Jg,179,sharpen knife,test
gGmWm1i6pVo,30,driving motorcycle,test
gKZrAlTJURs,30,cattle mooing,test
gMBz6lX9HNQ,202,"electric shaver, electric razor shaving",test
gNmZoBiNLzU,180,playing accordion,test
gNx6DV8EcF8,107,airplane flyby,test
gOIOGyPfy0c,3,tractor digging,test
gQXJt2cE-8c,70,orchestra,test
gQby3qzwwQw,120,turkey gobbling,test
gR1wqInzmyY,153,roller coaster running,test
gS7sZgzT7_k,20,cat purring,test
gTFCK9TuLOQ,23,train whistling,test
gUNC_cONok8,60,"electric shaver, electric razor shaving",test
gZ4u6eUJxV4,371,"electric shaver, electric razor shaving",test
g_DBLppDZAs,30,police car (siren),test
g_p6sqfaXHM,110,"bird chirping, tweeting",test
gaZ7NCQwmlE,0,playing piano,test
gdrXDL_exmA,326,skiing,test
gefp9ta8LTA,30,playing accordion,test
gfVNNXPbkW8,30,goose honking,test
gkH_Zxasn8o,40,"subway, metro, underground",test
gklbB7TYoK4,30,baby laughter,test
gksGyZQWxgw,90,printer printing,test
gmyjKCxNFwY,30,playing accordion,test
gpJFhQtQ4cs,133,playing tympani,test
gqf4xmzoQ4w,30,frog croaking,test
grG6GPjDgU8,30,chicken crowing,test
grfr3IrdlGA,290,orchestra,test
grygJyKvYgs,30,basketball bounce,test
gu1K5iQTrCQ,3,cattle mooing,test
gu_xJEyk5qg,65,civil defense siren,test
gvcDHXQfIN0,26,civil defense siren,test
gvuoL6ugzvw,40,chainsawing trees,test
gwWVuexAvEs,1,scuba diving,test
gx6wJrRxq-4,30,"rowboat, canoe, kayak rowing",test
h0-6U948u7Y,50,playing sitar,test
h1HgO5pza24,130,orchestra,test
h1QxsOmXVCE,187,airplane flyby,test
h5NTDVXiTiI,50,chainsawing trees,test
h6YMk2FOHHM,17,tap dancing,test
h7Ge_EYH2Dc,32,train whistling,test
h8fMUaesCrA,168,playing trombone,test
hAehs6GdfIQ,30,printer printing,test
hCJ5hEnQo4s,30,lawn mowing,test
hCX2DpwEBQY,30,fireworks banging,test
hGogSm0O5aE,24,missile launch,test
hIqYFdJ9v0o,30,"pigeon, dove cooing",test
hNubz3rGwrA,0,playing piano,test
hOua7RdPg38,90,baby laughter,test
hPUhu0HEkBU,269,playing tympani,test
hPUhu0HEkBU,279,playing tympani,test
hR6PtBiWneE,30,playing squash,test
hSAVR0LcQp8,280,police car (siren),test
hSAgDYarzOs,60,helicopter,test
hSV8LmYR6TY,10,"pigeon, dove cooing",test
hU9mxdQctYQ,47,"electric shaver, electric razor shaving",test
hY0BwM5s6F0,0,playing bagpipes,test
hZ4oCZEjcWE,129,playing tympani,test
hZKPDpfzokM,30,goose honking,test
h_Q_2UKcQX0,368,fireworks banging,test
ha8lvNZ7n7c,46,playing oboe,test
hd_w0MHqpQo,450,cattle mooing,test
heZw1TTrtTU,80,using sewing machines,test
hgchjfiQz1Q,38,tractor digging,test
hggJibID7fI,76,airplane flyby,test
hgiPphyUS7I,30,basketball bounce,test
hizN7823a6c,30,typing on typewriter,test
hkWcUtga1lw,400,playing piano,test
hl19xAqJqoQ,27,sailing,test
hmD1w6133Og,110,machine gun shooting,test
hmbXi3Tu56c,30,"rowboat, canoe, kayak rowing",test
hnpnc72pQOQ,677,police car (siren),test
hpLvqSrTRTQ,30,basketball bounce,test
hv-gJtaC_uo,302,"electric shaver, electric razor shaving",test
hvQMOTh-fSM,30,typing on typewriter,test
hwSuNTGOaZc,30,"pigeon, dove cooing",test
hyVVGaHRRsk,97,sharpen knife,test
i1AGB7K6uZ0,30,"motorboat, speedboat acceleration",test
i3022Z7Sm-A,123,"electric shaver, electric razor shaving",test
i3HsITnarf4,30,chainsawing trees,test
i489LgRABaQ,2,playing drum kit,test
i52hyDAEsgE,240,lawn mowing,test
i8t9TtX18y4,30,playing sitar,test
i9i-MjxVOnY,200,basketball bounce,test
iCYA7N-vdZA,0,female singing,test
iD68IBqYQV4,30,playing sitar,test
iFEispmfoUQ,57,woodpecker pecking tree,test
iHYOaGNdweo,230,printer printing,test
iM93yND9Ghw,10,airplane flyby,test
iNFsYjfTRlA,30,"pigeon, dove cooing",test
iOQ1wlB0ZhM,34,roller coaster running,test
iROgD3JRJFY,90,baby laughter,test
iSZc5I90ddA,30,printer printing,test
iX5fyNvNOuk,10,playing piano,test
iX71wBMIn5k,380,frog croaking,test
iXNnJE6gNEk,20,baby laughter,test
iYBjjt6HwPM,66,sea waves,test
iYBjjt6HwPM,109,sea waves,test
iZxPrZAZeXY,400,sailing,test
i_G-KciH8XM,28,sea waves,test
ibjwrgRaIes,306,skiing,test
idJsQ3F071k,140,playing sitar,test
idmwtF7qPLI,176,parrot talking,test
ifHRDBx-ctw,30,playing accordion,test
iiAWiz5IGMw,425,sharpen knife,test
ikJKSqnTylI,70,playing piano,test
imo0-muPdy0,30,cat purring,test
in34xQXdiPA,280,cattle mooing,test
iramP9ihj_w,200,chicken crowing,test
iuHG1hALYQk,1,playing squash,test
ivO3uWmRTa8,326,sea waves,test
ivmTP1YxO4k,328,playing drum kit,test
ix_36tARBAY,719,scuba diving,test
ixrRVADA0Jk,104,female singing,test
izSRjdYln8E,260,playing trombone,test
j-UGe1kz-HY,3,parrot talking,test
j1PrEuMq-_M,0,typing on typewriter,test
j3Q8iRl4O6s,140,playing accordion,test
j3slcVPwhPU,23,woodpecker pecking tree,test
j6n_MNU52Ns,30,lawn mowing,test
j8vekQPmE4E,20,playing accordion,test
j9PGC-rAfzg,0,woodpecker pecking tree,test
j9Z63H5hvrQ,10,"subway, metro, underground",test
jAXka8pSqRw,30,"bird chirping, tweeting",test
jBv48uOrgbs,320,"rowboat, canoe, kayak rowing",test
jE8MWTGaM7U,30,volcano explosion,test
jEU8MG1w6oo,80,playing drum kit,test
jEwEkr-PD6Y,339,sharpen knife,test
jHSWbKDx1Ms,30,basketball bounce,test
jIZvq9sRKvo,41,sailing,test
jJBgSsVyQns,10,playing bagpipes,test
jLtZk7lKmjk,210,chicken crowing,test
jNXnXlF2Cgo,500,playing bagpipes,test
jR-H47v1arg,80,"pigeon, dove cooing",test
jTuNUZEFBJk,100,orchestra,test
jUjEZr4O6fU,30,chainsawing trees,test
jVbT8XQkJx8,79,playing oboe,test
jVbT8XQkJx8,94,playing oboe,test
jWlZ5adnMNw,13,airplane flyby,test
jWqqtybjzXE,30,typing on typewriter,test
jZ9mYtCAGf8,150,fireworks banging,test
jZuebOYsLmM,30,"bird chirping, tweeting",test
jaK5VEN7fKY,30,typing on typewriter,test
jaQ48brABIk,340,goose honking,test
jcoTSA5FxpE,30,dog barking,test
jeroMrzgDxE,30,printer printing,test
jfyGDGz0yhk,310,"subway, metro, underground",test
jin4FoKXn1o,180,orchestra,test
jjobvHzPstY,20,typing on typewriter,test
jkvXuu8XltI,80,helicopter,test
jlSuqrGSWAk,370,basketball bounce,test
jlgz0tRGQYM,10,machine gun shooting,test
jna6r3skNeg,180,"pigeon, dove cooing",test
jpvK6ACozAY,30,chainsawing trees,test
jv4bWkoG4k8,310,playing accordion,test
jwZHGy2SI88,215,driving snowmobile,test
jxC-0T5lXw4,250,using sewing machines,test
jyU0TCxJZIE,280,"subway, metro, underground",test
jzBR9ihZBbI,140,playing squash,test
jzaDcRQkQEA,89,parrot talking,test
k0YT5ZNdXj0,280,roller coaster running,test
k0hXSVmpVZk,30,goose honking,test
k1vIk-7zyNE,159,train whistling,test
k2qWgM1ZSQY,1,hail,test
k3E5jX1UvIQ,419,roller coaster running,test
k7vN56aM7sE,30,"bird chirping, tweeting",test
k8lCsWaHiko,30,goose honking,test
kC34iOvwo40,293,playing tympani,test
kEMNy7-6le8,30,playing accordion,test
kG64kC8XlR8,490,"subway, metro, underground",test
kHNWRR0hJ08,22,chainsawing trees,test
kJaUTXwvy7o,30,playing bagpipes,test
kK4aLN6sn0A,56,civil defense siren,test
kKafEAL6m7A,236,sharpen knife,test
kLNtUnSm7lc,60,"subway, metro, underground",test
kLySMIzASNE,30,typing on typewriter,test
kOHIIEOam_8,0,roller coaster running,test
kQ_5qrWH7v4,338,airplane flyby,test
kSE2Lav5ZCs,120,goose honking,test
kSKXtXXAD70,30,printer printing,test
kShykuz60oA,36,police car (siren),test
kTOX4xMk89M,100,train whistling,test
kUvSPJkuNWE,30,typing on typewriter,test
kYV-JxDfdYM,80,playing piano,test
kYXS4eqiMyA,507,train whistling,test
kaHPxMgc6vY,26,police car (siren),test
kcVxxsZdhds,30,goose honking,test
kdbA6lP1bmU,37,missile launch,test
kdfC_yWnkHw,33,skiing,test
keLE6HCvm4o,30,playing sitar,test
kf0YrFpuNKQ,30,machine gun shooting,test
knzA9iuVOdw,10,lawn mowing,test
kpsYSXR1wao,300,playing accordion,test
krghmEqeJtU,122,tap dancing,test
ktvOqV10lW0,30,playing drum kit,test
kv335KZ0ZR8,30,basketball bounce,test
kvKMz_laff4,55,volcano explosion,test
kyWb3ON16R0,0,volcano explosion,test
l1NjISbLXY8,17,playing squash,test
l1NjISbLXY8,214,playing squash,test
l2ONckkeGGQ,115,civil defense siren,test
l2oI7ZsKPKs,84,hail,test
l30pHj4I0Ps,580,using sewing machines,test
l3GbL9gwidg,111,skiing,test
l4iBXc4x-WY,4,tap dancing,test
l4yv0-9H7nU,270,lawn mowing,test
l5l0Awx8eeQ,23,parrot talking,test
l7RTgupQWcc,30,fireworks banging,test
l9I2UmvDhpw,326,roller coaster running,test
lAXpiE0dm_k,340,playing piano,test
lH_P-3V_MdE,30,orchestra,test
lIEnbqr3O34,130,playing sitar,test
lIzR-RYqTxQ,30,goose honking,test
lJTpC9bjne0,50,sailing,test
lJ_ZO6SZrb8,40,orchestra,test
lKOgVeuSmts,30,sailing,test
lLdaRlWf2GU,40,turkey gobbling,test
lMms5mWwXjw,162,tap dancing,test
lNTgZsEJqEo,103,train whistling,test
lO7WoIty5h8,195,"electric shaver, electric razor shaving",test
lOcgoVKGKgU,0,playing trombone,test
lQNWx4KRlz0,450,"subway, metro, underground",test
lRfashuCd28,101,volcano explosion,test
lVW2CqsHJ4Y,30,driving motorcycle,test
lXUcalwkWCo,70,chainsawing trees,test
lbnENIVqZk0,207,woodpecker pecking tree,test
lehPGCdtNmY,30,baby laughter,test
lh9MwUqQI0Q,66,missile launch,test
lj7hzmz19-M,30,driving motorcycle,test
ljUu7ZnlKZA,31,"pigeon, dove cooing",test
ljjWDXhYU9A,18,"electric shaver, electric razor shaving",test
lkv2qFT7slY,30,basketball bounce,test
llgww7ChlJI,30,"subway, metro, underground",test
lo3yvn1av2E,30,fireworks banging,test
lqWv4X8OhkA,300,goose honking,test
lqhZAplaWbg,88,hail,test
lqnw0Q13tDc,30,"pigeon, dove cooing",test
lrCA2ow4PPE,160,lawn mowing,test
m0XHofgtfUU,30,fireworks banging,test
m1GaYAKcH9g,50,police car (siren),test
m4emitvY_Dg,178,tractor digging,test
m5REmzwlmOE,70,chicken crowing,test
m6LfCI3KJNI,30,cattle mooing,test
m77lSpgTPpI,16,sharpen knife,test
m7MHKIn35Fw,80,playing bagpipes,test
m98BKPAD-84,20,dog barking,test
mA1d-1wXTgU,56,playing trombone,test
mFM603A6fsI,42,civil defense siren,test
mJaX4ZpfULM,30,playing trombone,test
mJxtHhIlUaA,30,goose honking,test
mKAtxfzd5U0,15,goose honking,test
mKVAgtsoQjA,180,using sewing machines,test
mOOx10X0iG4,39,skiing,test
mOPJRy2Nv_o,134,tractor digging,test
mPU9j7icxs0,123,"electric shaver, electric razor shaving",test
mRbMJiXlfOs,300,"rowboat, canoe, kayak rowing",test
mTM0WQRcfNU,50,machine gun shooting,test
mX3LnpqdHuY,40,playing sitar,test
mZIBXZlICgw,0,driving motorcycle,test
magdHwtSIjY,31,missile launch,test
mbLiZ_jpgeY,20,driving motorcycle,test
mcrf1Mb99d4,68,playing tympani,test
meLyeGrTL1I,49,scuba diving,test
meoZvdQ2qBs,162,missile launch,test
mg2EyWA0Jxc,30,playing drum kit,test
mk0gCiY0OHg,25,civil defense siren,test
ml07DEX7png,30,machine gun shooting,test
mlpF226Gvlo,0,cat purring,test
mnH8IKZXmMs,160,playing squash,test
mnH8IKZXmMs,257,playing squash,test
moZ49NEGqfk,310,lawn mowing,test
moiUAO3CKbM,420,cattle mooing,test
mt6Pa7pBz_A,210,train whistling,test
mtDk6wtKp8Q,0,"rowboat, canoe, kayak rowing",test
muQm_S77_E0,70,turkey gobbling,test
mw1VGZoYQts,70,machine gun shooting,test
mxczypKrxSc,2,sailing,test
mxczypKrxSc,13,sailing,test
mxlvULNwlpU,110,playing sitar,test
n-A3BJEpmz8,10,sailing,test
n-tBbgUkFxo,21,woodpecker pecking tree,test
n-tBbgUkFxo,32,woodpecker pecking tree,test
n3t92d8Xgp8,20,typing on typewriter,test
n5SqYqXBMXQ,5,playing oboe,test
n9PJa0BvCLc,16,missile launch,test
nAS_8fZfU_Y,34,driving snowmobile,test
nCqe6N5e__0,0,playing oboe,test
nE1mlwUIKO0,69,playing drum kit,test
nEdhQklTxd0,30,frog croaking,test
nFa1PNr2dLA,30,helicopter,test
nKIxqC6L24k,69,train whistling,test
nLKEdmVu3FY,40,orchestra,test
nLzSz0qDT68,10,police car (siren),test
nMOlAg-Kjf8,17,playing trombone,test
nMUUYby3ZQQ,64,airplane flyby,test
nNHE-JTZL4Y,78,parrot talking,test
nSBO3brcr58,225,volcano explosion,test
nUs5SJyQPnM,350,playing sitar,test
nVAuOCnzv08,30,cat purring,test
nVpU4g6jWu8,30,turkey gobbling,test
nWlDkrIzc0g,530,machine gun shooting,test
nZu-pLopvtw,220,typing on typewriter,test
ncVm9aZPbHg,95,missile launch,test
nfdEqi5YMjk,210,playing drum kit,test
